날짜,종가,시가,고가,저가,거래량,변동 %
2003-10-09,"4,049.00","4,049.00","4,049.00","4,049.00",,5.75%
2003-10-08,"3,829.00","3,829.00","3,829.00","3,829.00",,4.39%
2003-10-07,"3,668.00","3,668.00","3,668.00","3,668.00",,3.94%
2003-10-06,"3,529.00","3,529.00","3,529.00","3,529.00",,4.66%
2003-10-03,"3,372.00","3,372.00","3,372.00","3,372.00",,3.91%
2003-10-02,"3,245.00","3,245.00","3,245.00","3,245.00",,3.41%
2003-10-01,"3,138.00","3,138.00","3,138.00","3,138.00",,4.84%
2003-09-30,"2,993.00","2,993.00","2,993.00","2,993.00",,4.29%
2003-09-29,"2,870.00","2,870.00","2,870.00","2,870.00",,2.65%
2003-09-26,"2,796.00","2,796.00","2,796.00","2,796.00",,3.21%
2003-09-25,"2,709.00","2,709.00","2,709.00","2,709.00",,3.99%
2003-09-24,"2,605.00","2,605.00","2,605.00","2,605.00",,2.60%
2003-09-23,"2,539.00","2,539.00","2,539.00","2,539.00",,1.52%
2003-09-22,"2,501.00","2,501.00","2,501.00","2,501.00",,1.38%
2003-09-19,"2,467.00","2,467.00","2,467.00","2,467.00",,1.48%
2003-09-18,"2,431.00","2,431.00","2,431.00","2,431.00",,0.96%
2003-09-17,"2,408.00","2,408.00","2,408.00","2,408.00",,0.63%
2003-09-16,"2,393.00","2,393.00","2,393.00","2,393.00",,0.59%
2003-09-15,"2,379.00","2,379.00","2,379.00","2,379.00",,0.63%
2003-09-12,"2,364.00","2,364.00","2,364.00","2,364.00",,0.51%
2003-09-11,"2,352.00","2,352.00","2,352.00","2,352.00",,0.47%
2003-09-10,"2,341.00","2,341.00","2,341.00","2,341.00",,0.60%
2003-09-09,"2,327.00","2,327.00","2,327.00","2,327.00",,0.30%
2003-09-08,"2,320.00","2,320.00","2,320.00","2,320.00",,0.69%
2003-09-05,"2,304.00","2,304.00","2,304.00","2,304.00",,0.88%
2003-09-04,"2,284.00","2,284.00","2,284.00","2,284.00",,0.48%
2003-09-03,"2,273.00","2,273.00","2,273.00","2,273.00",,0.35%
2003-09-02,"2,265.00","2,265.00","2,265.00","2,265.00",,0.13%
2003-09-01,"2,262.00","2,262.00","2,262.00","2,262.00",,-0.13%
2003-08-29,"2,265.00","2,265.00","2,265.00","2,265.00",,-0.31%
2003-08-28,"2,272.00","2,272.00","2,272.00","2,272.00",,-0.53%
2003-08-27,"2,284.00","2,284.00","2,284.00","2,284.00",,-0.57%
2003-08-26,"2,297.00","2,297.00","2,297.00","2,297.00",,-0.73%
2003-08-22,"2,314.00","2,314.00","2,314.00","2,314.00",,-0.34%
2003-08-21,"2,322.00","2,322.00","2,322.00","2,322.00",,-0.39%
2003-08-20,"2,331.00","2,331.00","2,331.00","2,331.00",,-0.38%
2003-08-19,"2,340.00","2,340.00","2,340.00","2,340.00",,-0.13%
2003-08-18,"2,343.00","2,343.00","2,343.00","2,343.00",,0.00%
2003-08-15,"2,343.00","2,343.00","2,343.00","2,343.00",,0.30%
2003-08-14,"2,336.00","2,336.00","2,336.00","2,336.00",,0.43%
2003-08-13,"2,326.00","2,326.00","2,326.00","2,326.00",,0.52%
2003-08-12,"2,314.00","2,314.00","2,314.00","2,314.00",,0.70%
2003-08-11,"2,298.00","2,298.00","2,298.00","2,298.00",,0.48%
2003-08-08,"2,287.00","2,287.00","2,287.00","2,287.00",,1.11%
2003-08-07,"2,262.00","2,262.00","2,262.00","2,262.00",,1.43%
2003-08-06,"2,230.00","2,230.00","2,230.00","2,230.00",,1.46%
2003-08-05,"2,198.00","2,198.00","2,198.00","2,198.00",,0.78%
2003-08-04,"2,181.00","2,181.00","2,181.00","2,181.00",,0.23%
2003-08-01,"2,176.00","2,176.00","2,176.00","2,176.00",,-0.23%
2003-07-31,"2,181.00","2,181.00","2,181.00","2,181.00",,-0.23%
2003-07-30,"2,186.00","2,186.00","2,186.00","2,186.00",,-0.50%
2003-07-29,"2,197.00","2,197.00","2,197.00","2,197.00",,-0.27%
2003-07-28,"2,203.00","2,203.00","2,203.00","2,203.00",,-0.14%
2003-07-25,"2,206.00","2,206.00","2,206.00","2,206.00",,-0.09%
2003-07-24,"2,208.00","2,208.00","2,208.00","2,208.00",,-0.14%
2003-07-23,"2,211.00","2,211.00","2,211.00","2,211.00",,-0.36%
2003-07-22,"2,219.00","2,219.00","2,219.00","2,219.00",,-0.45%
2003-07-21,"2,229.00","2,229.00","2,229.00","2,229.00",,-0.22%
2003-07-18,"2,234.00","2,234.00","2,234.00","2,234.00",,-0.09%
2003-07-17,"2,236.00","2,236.00","2,236.00","2,236.00",,-0.18%
2003-07-16,"2,240.00","2,240.00","2,240.00","2,240.00",,0.09%
2003-07-15,"2,238.00","2,238.00","2,238.00","2,238.00",,0.31%
2003-07-14,"2,231.00","2,231.00","2,231.00","2,231.00",,0.63%
2003-07-11,"2,217.00","2,217.00","2,217.00","2,217.00",,1.05%
2003-07-10,"2,194.00","2,194.00","2,194.00","2,194.00",,1.20%
2003-07-09,"2,168.00","2,168.00","2,168.00","2,168.00",,0.60%
2003-07-08,"2,155.00","2,155.00","2,155.00","2,155.00",,0.56%
2003-07-07,"2,143.00","2,143.00","2,143.00","2,143.00",,0.28%
2003-07-04,"2,137.00","2,137.00","2,137.00","2,137.00",,0.28%
2003-07-03,"2,131.00","2,131.00","2,131.00","2,131.00",,0.19%
2003-07-02,"2,127.00","2,127.00","2,127.00","2,127.00",,0.19%
2003-07-01,"2,123.00","2,123.00","2,123.00","2,123.00",,-0.09%
2003-06-30,"2,125.00","2,125.00","2,125.00","2,125.00",,-0.09%
2003-06-27,"2,127.00","2,127.00","2,127.00","2,127.00",,-0.09%
2003-06-26,"2,129.00","2,129.00","2,129.00","2,129.00",,-0.09%
2003-06-25,"2,131.00","2,131.00","2,131.00","2,131.00",,-0.14%
2003-06-24,"2,134.00","2,134.00","2,134.00","2,134.00",,-0.42%
2003-06-23,"2,143.00","2,143.00","2,143.00","2,143.00",,-0.33%
2003-06-20,"2,150.00","2,150.00","2,150.00","2,150.00",,-0.14%
2003-06-19,"2,153.00","2,153.00","2,153.00","2,153.00",,-0.05%
2003-06-18,"2,154.00","2,154.00","2,154.00","2,154.00",,0.23%
2003-06-17,"2,149.00","2,149.00","2,149.00","2,149.00",,0.14%
2003-06-16,"2,146.00","2,146.00","2,146.00","2,146.00",,0.23%
2003-06-13,"2,141.00","2,141.00","2,141.00","2,141.00",,0.28%
2003-06-12,"2,135.00","2,135.00","2,135.00","2,135.00",,0.14%
2003-06-11,"2,132.00","2,132.00","2,132.00","2,132.00",,0.09%
2003-06-10,"2,130.00","2,130.00","2,130.00","2,130.00",,-0.19%
2003-06-09,"2,134.00","2,134.00","2,134.00","2,134.00",,-0.23%
2003-06-06,"2,139.00","2,139.00","2,139.00","2,139.00",,0.19%
2003-06-05,"2,135.00","2,135.00","2,135.00","2,135.00",,0.33%
2003-06-04,"2,128.00","2,128.00","2,128.00","2,128.00",,0.24%
2003-06-03,"2,123.00","2,123.00","2,123.00","2,123.00",,0.33%
2003-06-02,"2,116.00","2,116.00","2,116.00","2,116.00",,-0.52%
2003-05-30,"2,127.00","2,127.00","2,127.00","2,127.00",,-0.84%
2003-05-29,"2,145.00","2,145.00","2,145.00","2,145.00",,-1.52%
2003-05-28,"2,178.00","2,178.00","2,178.00","2,178.00",,-1.80%
2003-05-27,"2,218.00","2,218.00","2,218.00","2,218.00",,-2.38%
2003-05-23,"2,272.00","2,272.00","2,272.00","2,272.00",,-1.35%
2003-05-22,"2,303.00","2,303.00","2,303.00","2,303.00",,-0.95%
2003-05-21,"2,325.00","2,325.00","2,325.00","2,325.00",,-0.51%
2003-05-20,"2,337.00","2,337.00","2,337.00","2,337.00",,0.09%
2003-05-19,"2,335.00","2,335.00","2,335.00","2,335.00",,0.78%
2003-05-16,"2,317.00","2,317.00","2,317.00","2,317.00",,1.13%
2003-05-15,"2,291.00","2,291.00","2,291.00","2,291.00",,1.10%
2003-05-14,"2,266.00","2,266.00","2,266.00","2,266.00",,0.80%
2003-05-13,"2,248.00","2,248.00","2,248.00","2,248.00",,0.94%
2003-05-12,"2,227.00","2,227.00","2,227.00","2,227.00",,0.68%
2003-05-09,"2,212.00","2,212.00","2,212.00","2,212.00",,0.87%
2003-05-08,"2,193.00","2,193.00","2,193.00","2,193.00",,0.92%
2003-05-07,"2,173.00","2,173.00","2,173.00","2,173.00",,0.60%
2003-05-06,"2,160.00","2,160.00","2,160.00","2,160.00",,0.37%
2003-05-02,"2,152.00","2,152.00","2,152.00","2,152.00",,0.33%
2003-05-01,"2,145.00","2,145.00","2,145.00","2,145.00",,0.14%
2003-04-30,"2,142.00","2,142.00","2,142.00","2,142.00",,0.14%
2003-04-29,"2,139.00","2,139.00","2,139.00","2,139.00",,0.28%
2003-04-28,"2,133.00","2,133.00","2,133.00","2,133.00",,0.42%
2003-04-25,"2,124.00","2,124.00","2,124.00","2,124.00",,0.43%
2003-04-24,"2,115.00","2,115.00","2,115.00","2,115.00",,0.48%
2003-04-23,"2,105.00","2,105.00","2,105.00","2,105.00",,0.38%
2003-04-22,"2,097.00","2,097.00","2,097.00","2,097.00",,0.19%
2003-04-17,"2,093.00","2,093.00","2,093.00","2,093.00",,0.10%
2003-04-16,"2,091.00","2,091.00","2,091.00","2,091.00",,0.14%
2003-04-15,"2,088.00","2,088.00","2,088.00","2,088.00",,0.34%
2003-04-14,"2,081.00","2,081.00","2,081.00","2,081.00",,0.58%
2003-04-11,"2,069.00","2,069.00","2,069.00","2,069.00",,0.88%
2003-04-10,"2,051.00","2,051.00","2,051.00","2,051.00",,0.84%
2003-04-09,"2,034.00","2,034.00","2,034.00","2,034.00",,0.59%
2003-04-08,"2,022.00","2,022.00","2,022.00","2,022.00",,0.55%
2003-04-07,"2,011.00","2,011.00","2,011.00","2,011.00",,0.70%
2003-04-04,"1,997.00","1,997.00","1,997.00","1,997.00",,1.01%
2003-04-03,"1,977.00","1,977.00","1,977.00","1,977.00",,0.92%
2003-04-02,"1,959.00","1,959.00","1,959.00","1,959.00",,0.82%
2003-04-01,"1,943.00","1,943.00","1,943.00","1,943.00",,0.21%
2003-03-31,"1,939.00","1,939.00","1,939.00","1,939.00",,0.05%
2003-03-28,"1,938.00","1,938.00","1,938.00","1,938.00",,0.26%
2003-03-27,"1,933.00","1,933.00","1,933.00","1,933.00",,-0.15%
2003-03-26,"1,936.00","1,936.00","1,936.00","1,936.00",,-0.21%
2003-03-25,"1,940.00","1,940.00","1,940.00","1,940.00",,0.00%
2003-03-24,"1,940.00","1,940.00","1,940.00","1,940.00",,0.26%
2003-03-21,"1,935.00","1,935.00","1,935.00","1,935.00",,0.57%
2003-03-20,"1,924.00","1,924.00","1,924.00","1,924.00",,0.79%
2003-03-19,"1,909.00","1,909.00","1,909.00","1,909.00",,1.17%
2003-03-18,"1,887.00","1,887.00","1,887.00","1,887.00",,1.29%
2003-03-17,"1,863.00","1,863.00","1,863.00","1,863.00",,1.64%
2003-03-14,"1,833.00","1,833.00","1,833.00","1,833.00",,1.72%
2003-03-13,"1,802.00","1,802.00","1,802.00","1,802.00",,1.29%
2003-03-12,"1,779.00","1,779.00","1,779.00","1,779.00",,0.79%
2003-03-11,"1,765.00","1,765.00","1,765.00","1,765.00",,0.51%
2003-03-10,"1,756.00","1,756.00","1,756.00","1,756.00",,0.17%
2003-03-07,"1,753.00","1,753.00","1,753.00","1,753.00",,0.29%
2003-03-06,"1,748.00","1,748.00","1,748.00","1,748.00",,-0.06%
2003-03-05,"1,749.00","1,749.00","1,749.00","1,749.00",,-0.29%
2003-03-04,"1,754.00","1,754.00","1,754.00","1,754.00",,-0.45%
2003-03-03,"1,762.00","1,762.00","1,762.00","1,762.00",,-0.11%
2003-02-28,"1,764.00","1,764.00","1,764.00","1,764.00",,0.06%
2003-02-27,"1,763.00","1,763.00","1,763.00","1,763.00",,-0.23%
2003-02-26,"1,767.00","1,767.00","1,767.00","1,767.00",,-0.06%
2003-02-25,"1,768.00","1,768.00","1,768.00","1,768.00",,0.06%
2003-02-24,"1,767.00","1,767.00","1,767.00","1,767.00",,0.51%
2003-02-21,"1,758.00","1,758.00","1,758.00","1,758.00",,0.74%
2003-02-20,"1,745.00","1,745.00","1,745.00","1,745.00",,0.98%
2003-02-19,"1,728.00","1,728.00","1,728.00","1,728.00",,1.11%
2003-02-18,"1,709.00","1,709.00","1,709.00","1,709.00",,0.95%
2003-02-17,"1,693.00","1,693.00","1,693.00","1,693.00",,1.20%
2003-02-14,"1,673.00","1,673.00","1,673.00","1,673.00",,0.84%
2003-02-13,"1,659.00","1,659.00","1,659.00","1,659.00",,1.22%
2003-02-12,"1,639.00","1,639.00","1,639.00","1,639.00",,0.74%
2003-02-11,"1,627.00","1,627.00","1,627.00","1,627.00",,1.06%
2003-02-10,"1,610.00","1,610.00","1,610.00","1,610.00",,0.88%
2003-02-07,"1,596.00","1,596.00","1,596.00","1,596.00",,1.20%
2003-02-06,"1,577.00","1,577.00","1,577.00","1,577.00",,1.15%
2003-02-05,"1,559.00","1,559.00","1,559.00","1,559.00",,1.10%
2003-02-04,"1,542.00","1,542.00","1,542.00","1,542.00",,0.78%
2003-02-03,"1,530.00","1,530.00","1,530.00","1,530.00",,0.00%
2003-01-31,"1,530.00","1,530.00","1,530.00","1,530.00",,-0.65%
2003-01-30,"1,540.00","1,540.00","1,540.00","1,540.00",,-1.09%
2003-01-29,"1,557.00","1,557.00","1,557.00","1,557.00",,-2.26%
2003-01-28,"1,593.00","1,593.00","1,593.00","1,593.00",,-2.03%
2003-01-27,"1,626.00","1,626.00","1,626.00","1,626.00",,-1.63%
2003-01-24,"1,653.00","1,653.00","1,653.00","1,653.00",,-1.61%
2003-01-23,"1,680.00","1,680.00","1,680.00","1,680.00",,-1.41%
2003-01-22,"1,704.00","1,704.00","1,704.00","1,704.00",,-0.64%
2003-01-21,"1,715.00","1,715.00","1,715.00","1,715.00",,-0.17%
2003-01-20,"1,718.00","1,718.00","1,718.00","1,718.00",,-0.23%
2003-01-17,"1,722.00","1,722.00","1,722.00","1,722.00",,-0.63%
2003-01-16,"1,733.00","1,733.00","1,733.00","1,733.00",,-0.86%
2003-01-15,"1,748.00","1,748.00","1,748.00","1,748.00",,-0.29%
2003-01-14,"1,753.00","1,753.00","1,753.00","1,753.00",,-0.40%
2003-01-13,"1,760.00","1,760.00","1,760.00","1,760.00",,-0.06%
2003-01-10,"1,761.00","1,761.00","1,761.00","1,761.00",,0.17%
2003-01-09,"1,758.00","1,758.00","1,758.00","1,758.00",,0.51%
2003-01-08,"1,749.00","1,749.00","1,749.00","1,749.00",,0.17%
2003-01-07,"1,746.00","1,746.00","1,746.00","1,746.00",,0.23%
2003-01-06,"1,742.00","1,742.00","1,742.00","1,742.00",,0.17%
2003-01-03,"1,739.00","1,739.00","1,739.00","1,739.00",,0.06%
2003-01-02,"1,738.00","1,738.00","1,738.00","1,738.00",,0.00%
2002-12-24,"1,738.00","1,738.00","1,738.00","1,738.00",,-0.06%
2002-12-23,"1,739.00","1,739.00","1,739.00","1,739.00",,0.12%
2002-12-20,"1,737.00","1,737.00","1,737.00","1,737.00",,0.12%
2002-12-19,"1,735.00","1,735.00","1,735.00","1,735.00",,0.41%
2002-12-18,"1,728.00","1,728.00","1,728.00","1,728.00",,0.82%
2002-12-17,"1,714.00","1,714.00","1,714.00","1,714.00",,0.59%
2002-12-16,"1,704.00","1,704.00","1,704.00","1,704.00",,0.89%
2002-12-13,"1,689.00","1,689.00","1,689.00","1,689.00",,1.56%
2002-12-12,"1,663.00","1,663.00","1,663.00","1,663.00",,0.73%
2002-12-11,"1,651.00","1,651.00","1,651.00","1,651.00",,0.86%
2002-12-10,"1,637.00","1,637.00","1,637.00","1,637.00",,0.74%
2002-12-09,"1,625.00","1,625.00","1,625.00","1,625.00",,0.81%
2002-12-06,"1,612.00","1,612.00","1,612.00","1,612.00",,0.62%
2002-12-05,"1,602.00","1,602.00","1,602.00","1,602.00",,0.63%
2002-12-04,"1,592.00","1,592.00","1,592.00","1,592.00",,0.63%
2002-12-03,"1,582.00","1,582.00","1,582.00","1,582.00",,0.57%
2002-12-02,"1,573.00","1,573.00","1,573.00","1,573.00",,0.83%
2002-11-29,"1,560.00","1,560.00","1,560.00","1,560.00",,1.30%
2002-11-28,"1,540.00","1,540.00","1,540.00","1,540.00",,1.72%
2002-11-27,"1,514.00","1,514.00","1,514.00","1,514.00",,1.68%
2002-11-26,"1,489.00","1,489.00","1,489.00","1,489.00",,1.36%
2002-11-25,"1,469.00","1,469.00","1,469.00","1,469.00",,0.69%
2002-11-22,"1,459.00","1,459.00","1,459.00","1,459.00",,0.55%
2002-11-21,"1,451.00","1,451.00","1,451.00","1,451.00",,0.28%
2002-11-20,"1,447.00","1,447.00","1,447.00","1,447.00",,0.07%
2002-11-19,"1,446.00","1,446.00","1,446.00","1,446.00",,0.07%
2002-11-18,"1,445.00","1,445.00","1,445.00","1,445.00",,-0.07%
2002-11-15,"1,446.00","1,446.00","1,446.00","1,446.00",,0.14%
2002-11-14,"1,444.00","1,444.00","1,444.00","1,444.00",,0.07%
2002-11-13,"1,443.00","1,443.00","1,443.00","1,443.00",,-0.14%
2002-11-12,"1,445.00","1,445.00","1,445.00","1,445.00",,0.00%
2002-11-11,"1,445.00","1,445.00","1,445.00","1,445.00",,-0.07%
2002-11-08,"1,446.00","1,446.00","1,446.00","1,446.00",,0.07%
2002-11-07,"1,445.00","1,445.00","1,445.00","1,445.00",,0.21%
2002-11-06,"1,442.00","1,442.00","1,442.00","1,442.00",,0.49%
2002-11-05,"1,435.00","1,435.00","1,435.00","1,435.00",,0.35%
2002-11-04,"1,430.00","1,430.00","1,430.00","1,430.00",,0.14%
2002-11-01,"1,428.00","1,428.00","1,428.00","1,428.00",,0.78%
2002-10-31,"1,417.00","1,417.00","1,417.00","1,417.00",,0.57%
2002-10-30,"1,409.00","1,409.00","1,409.00","1,409.00",,0.43%
2002-10-29,"1,403.00","1,403.00","1,403.00","1,403.00",,0.43%
2002-10-28,"1,397.00","1,397.00","1,397.00","1,397.00",,0.29%
2002-10-25,"1,393.00","1,393.00","1,393.00","1,393.00",,0.58%
2002-10-24,"1,385.00","1,385.00","1,385.00","1,385.00",,0.65%
2002-10-23,"1,376.00","1,376.00","1,376.00","1,376.00",,0.51%
2002-10-22,"1,369.00","1,369.00","1,369.00","1,369.00",,0.37%
2002-10-21,"1,364.00","1,364.00","1,364.00","1,364.00",,0.59%
2002-10-18,"1,356.00","1,356.00","1,356.00","1,356.00",,0.97%
2002-10-17,"1,343.00","1,343.00","1,343.00","1,343.00",,0.67%
2002-10-16,"1,334.00","1,334.00","1,334.00","1,334.00",,-0.07%
2002-10-15,"1,335.00","1,335.00","1,335.00","1,335.00",,-0.37%
2002-10-14,"1,340.00","1,340.00","1,340.00","1,340.00",,-0.22%
2002-10-11,"1,343.00","1,343.00","1,343.00","1,343.00",,-0.22%
2002-10-10,"1,346.00","1,346.00","1,346.00","1,346.00",,-0.07%
2002-10-09,"1,347.00","1,347.00","1,347.00","1,347.00",,-0.07%
2002-10-08,"1,348.00","1,348.00","1,348.00","1,348.00",,-0.22%
2002-10-07,"1,351.00","1,351.00","1,351.00","1,351.00",,-0.22%
2002-10-04,"1,354.00","1,354.00","1,354.00","1,354.00",,-0.29%
2002-10-03,"1,358.00","1,358.00","1,358.00","1,358.00",,-0.51%
2002-10-02,"1,365.00","1,365.00","1,365.00","1,365.00",,-0.44%
2002-10-01,"1,371.00","1,371.00","1,371.00","1,371.00",,0.29%
2002-09-30,"1,367.00","1,367.00","1,367.00","1,367.00",,1.56%
2002-09-27,"1,346.00","1,346.00","1,346.00","1,346.00",,1.97%
2002-09-26,"1,320.00","1,320.00","1,320.00","1,320.00",,2.72%
2002-09-25,"1,285.00","1,285.00","1,285.00","1,285.00",,2.39%
2002-09-24,"1,255.00","1,255.00","1,255.00","1,255.00",,1.37%
2002-09-23,"1,238.00","1,238.00","1,238.00","1,238.00",,0.98%
2002-09-20,"1,226.00","1,226.00","1,226.00","1,226.00",,0.91%
2002-09-19,"1,215.00","1,215.00","1,215.00","1,215.00",,1.08%
2002-09-18,"1,202.00","1,202.00","1,202.00","1,202.00",,0.67%
2002-09-17,"1,194.00","1,194.00","1,194.00","1,194.00",,0.67%
2002-09-16,"1,186.00","1,186.00","1,186.00","1,186.00",,0.68%
2002-09-13,"1,178.00","1,178.00","1,178.00","1,178.00",,1.29%
2002-09-12,"1,163.00","1,163.00","1,163.00","1,163.00",,1.48%
2002-09-11,"1,146.00","1,146.00","1,146.00","1,146.00",,1.78%
2002-09-10,"1,126.00","1,126.00","1,126.00","1,126.00",,2.18%
2002-09-09,"1,102.00","1,102.00","1,102.00","1,102.00",,1.57%
2002-09-06,"1,085.00","1,085.00","1,085.00","1,085.00",,2.07%
2002-09-05,"1,063.00","1,063.00","1,063.00","1,063.00",,1.24%
2002-09-04,"1,050.00","1,050.00","1,050.00","1,050.00",,0.57%
2002-09-03,"1,044.00","1,044.00","1,044.00","1,044.00",,0.48%
2002-09-02,"1,039.00","1,039.00","1,039.00","1,039.00",,0.29%
2002-08-30,"1,036.00","1,036.00","1,036.00","1,036.00",,0.58%
2002-08-29,"1,030.00","1,030.00","1,030.00","1,030.00",,0.39%
2002-08-28,"1,026.00","1,026.00","1,026.00","1,026.00",,0.10%
2002-08-27,"1,025.00","1,025.00","1,025.00","1,025.00",,0.39%
2002-08-23,"1,021.00","1,021.00","1,021.00","1,021.00",,0.29%
2002-08-22,"1,018.00","1,018.00","1,018.00","1,018.00",,0.39%
2002-08-21,"1,014.00","1,014.00","1,014.00","1,014.00",,0.00%
2002-08-20,"1,014.00","1,014.00","1,014.00","1,014.00",,0.00%
2002-08-19,"1,014.00","1,014.00","1,014.00","1,014.00",,0.10%
2002-08-16,"1,013.00","1,013.00","1,013.00","1,013.00",,0.30%
2002-08-15,"1,010.00","1,010.00","1,010.00","1,010.00",,0.40%
2002-08-14,"1,006.00","1,006.00","1,006.00","1,006.00",,0.70%
2002-08-13,999,999,999,999,,0.71%
2002-08-12,992,992,992,992,,0.61%
2002-08-09,986,986,986,986,,0.82%
2002-08-08,978,978,978,978,,0.62%
2002-08-07,972,972,972,972,,0.10%
2002-08-06,971,971,971,971,,0.00%
2002-08-05,971,971,971,971,,0.00%
2002-08-02,971,971,971,971,,0.10%
2002-08-01,970,970,970,970,,0.21%
2002-07-31,968,968,968,968,,0.31%
2002-07-30,965,965,965,965,,0.10%
2002-07-29,964,964,964,964,,0.21%
2002-07-26,962,962,962,962,,0.00%
2002-07-25,962,962,962,962,,-0.21%
2002-07-24,964,964,964,964,,-0.82%
2002-07-23,972,972,972,972,,-0.41%
2002-07-22,976,976,976,976,,-0.51%
2002-07-19,981,981,981,981,,-0.41%
2002-07-18,985,985,985,985,,-0.81%
2002-07-17,993,993,993,993,,-0.50%
2002-07-16,998,998,998,998,,-0.40%
2002-07-15,"1,002.00","1,002.00","1,002.00","1,002.00",,-0.20%
2002-07-12,"1,004.00","1,004.00","1,004.00","1,004.00",,-0.10%
2002-07-11,"1,005.00","1,005.00","1,005.00","1,005.00",,-0.20%
2002-07-10,"1,007.00","1,007.00","1,007.00","1,007.00",,0.10%
2002-07-09,"1,006.00","1,006.00","1,006.00","1,006.00",,0.10%
2002-07-08,"1,005.00","1,005.00","1,005.00","1,005.00",,0.10%
2002-07-05,"1,004.00","1,004.00","1,004.00","1,004.00",,0.10%
2002-07-04,"1,003.00","1,003.00","1,003.00","1,003.00",,0.10%
2002-07-03,"1,002.00","1,002.00","1,002.00","1,002.00",,-0.20%
2002-07-02,"1,004.00","1,004.00","1,004.00","1,004.00",,-0.10%
2002-07-01,"1,005.00","1,005.00","1,005.00","1,005.00",,0.00%
2002-06-28,"1,005.00","1,005.00","1,005.00","1,005.00",,-0.10%
2002-06-27,"1,006.00","1,006.00","1,006.00","1,006.00",,0.30%
2002-06-26,"1,003.00","1,003.00","1,003.00","1,003.00",,0.30%
2002-06-25,"1,000.00","1,000.00","1,000.00","1,000.00",,0.30%
2002-06-24,997,997,997,997,,0.40%
2002-06-21,993,993,993,993,,0.51%
2002-06-20,988,988,988,988,,0.41%
2002-06-19,984,984,984,984,,0.31%
2002-06-18,981,981,981,981,,0.31%
2002-06-17,978,978,978,978,,0.00%
2002-06-14,978,978,978,978,,0.00%
2002-06-13,978,978,978,978,,-0.61%
2002-06-12,984,984,984,984,,-0.71%
2002-06-11,991,991,991,991,,-0.70%
2002-06-10,998,998,998,998,,-0.70%
2002-06-07,"1,005.00","1,005.00","1,005.00","1,005.00",,-0.99%
2002-06-06,"1,015.00","1,015.00","1,015.00","1,015.00",,-1.17%
2002-06-05,"1,027.00","1,027.00","1,027.00","1,027.00",,-1.44%
2002-05-31,"1,042.00","1,042.00","1,042.00","1,042.00",,-0.38%
2002-05-30,"1,046.00","1,046.00","1,046.00","1,046.00",,0.19%
2002-05-29,"1,044.00","1,044.00","1,044.00","1,044.00",,0.38%
2002-05-28,"1,040.00","1,040.00","1,040.00","1,040.00",,0.19%
2002-05-27,"1,038.00","1,038.00","1,038.00","1,038.00",,0.29%
2002-05-24,"1,035.00","1,035.00","1,035.00","1,035.00",,0.29%
2002-05-23,"1,032.00","1,032.00","1,032.00","1,032.00",,0.10%
2002-05-22,"1,031.00","1,031.00","1,031.00","1,031.00",,0.00%
2002-05-21,"1,031.00","1,031.00","1,031.00","1,031.00",,0.00%
2002-05-20,"1,031.00","1,031.00","1,031.00","1,031.00",,-0.19%
2002-05-17,"1,033.00","1,033.00","1,033.00","1,033.00",,-0.19%
2002-05-16,"1,035.00","1,035.00","1,035.00","1,035.00",,-0.29%
2002-05-15,"1,038.00","1,038.00","1,038.00","1,038.00",,-0.29%
2002-05-14,"1,041.00","1,041.00","1,041.00","1,041.00",,0.10%
2002-05-13,"1,040.00","1,040.00","1,040.00","1,040.00",,0.19%
2002-05-10,"1,038.00","1,038.00","1,038.00","1,038.00",,0.39%
2002-05-09,"1,034.00","1,034.00","1,034.00","1,034.00",,0.88%
2002-05-08,"1,025.00","1,025.00","1,025.00","1,025.00",,0.69%
2002-05-07,"1,018.00","1,018.00","1,018.00","1,018.00",,0.20%
2002-05-03,"1,016.00","1,016.00","1,016.00","1,016.00",,0.00%
2002-05-02,"1,016.00","1,016.00","1,016.00","1,016.00",,-0.39%
2002-05-01,"1,020.00","1,020.00","1,020.00","1,020.00",,-0.68%
2002-04-30,"1,027.00","1,027.00","1,027.00","1,027.00",,-0.58%
2002-04-29,"1,033.00","1,033.00","1,033.00","1,033.00",,-0.86%
2002-04-26,"1,042.00","1,042.00","1,042.00","1,042.00",,-0.67%
2002-04-25,"1,049.00","1,049.00","1,049.00","1,049.00",,-0.94%
2002-04-24,"1,059.00","1,059.00","1,059.00","1,059.00",,-0.47%
2002-04-23,"1,064.00","1,064.00","1,064.00","1,064.00",,-0.65%
2002-04-22,"1,071.00","1,071.00","1,071.00","1,071.00",,-0.83%
2002-04-19,"1,080.00","1,080.00","1,080.00","1,080.00",,-0.92%
2002-04-18,"1,090.00","1,090.00","1,090.00","1,090.00",,-0.73%
2002-04-17,"1,098.00","1,098.00","1,098.00","1,098.00",,-0.45%
2002-04-16,"1,103.00","1,103.00","1,103.00","1,103.00",,-0.09%
